text,true_label_id,pred_label_id,true_emotion,pred_emotion
packing and delivery ratting vloi motamoti but charge backup khub khub kom paitesi battery te ato kom kivabe bujtesi nah realme company er kase ques je ato kom kivabe charge hour e kivabe sesh hoy,2,2,Sadness,Sadness
it came quickly the quality is good,0,0,Happy,Happy
premium quality value for money in this price if ur charging adapter is powerful then this can perform qc at a time device every jointsports qualities even finishings will give you feel like ure using usa products higly recommended seller,1,0,Love,Happy
very lucrative,1,1,Love,Love
faltu size ekdomi choto barely inch dont fall for the picture,4,2,Anger,Sadness
beautiful looking wish it will stay long,1,1,Love,Love
no doubt about the product quality but pickaboo should focus more on the delivery process delivery is not satisfactory as per the promise,0,2,Happy,Sadness
alhamdulillah jemon ceyechilam thik serokom holothanks darazs,0,0,Happy,Happy
it was so useful this product made my pragnancy time sleep a bit easy and comfortable,0,0,Happy,Happy
good product preferable,0,1,Happy,Love
very good at low budget very efficient very good for rough use,1,0,Love,Happy
tv only sound bass is the issue but compared with price value for money delivery i received after days inside dhaka city after payment customer response of pickaboo customer response of haier still nobody contracts for installation after i requested for this service as it was a free installation offer,0,2,Happy,Sadness
super nice and packed very well,1,1,Love,Love
very good arrived before the deadline,1,1,Love,Love
good product,0,0,Happy,Happy
all goods are excellent thanks daraz bd seller,0,1,Happy,Love
satisfied,1,1,Love,Love
i like it anybody can take if want,0,0,Happy,Happy
it is not that good quality we expect more,2,2,Sadness,Sadness
its really very useful product seller o khub valo cz eto taratari delivery diyeche thnx nd thnx also daraz k cz daraz ache bolei amra eto helpful product gulo ghore boshe pai,0,0,Happy,Happy
this is too small in size than my expectation packing and other is okay,2,2,Sadness,Sadness
good products thanks,0,0,Happy,Happy
good product recommended to buy,1,0,Love,Happy
good response from the seller store shipping handling within the time range parcel packing in a plastic currier bag item earwax removal kit pcs came in handy keychain box,0,0,Happy,Happy
dam onujaie thik ase valo product,0,0,Happy,Happy
infinix is always a good choice for good spec and gaming hot is a perfect phone for gaming pickaboo provides a great deal on this phone along with sameday delivery got original product with official warranty,0,0,Happy,Happy
satisfied product quality e,1,1,Love,Love
good product,0,0,Happy,Happy
motamoti vlo e ase but price beshi delivery man ta location e na aisa amk product niya jaite bole tk delivery charge disi oi aisa dibe ki amr jaite hoise oder kas theka product nite,2,0,Sadness,Happy
awesome watch love it,1,1,Love,Love
satisfied,1,1,Love,Love
delivery is so fast,1,0,Love,Happy
good product,0,0,Happy,Happy
excellent product with recent production date product packaging was also very good and delivered in just daythanks to the sellerwill buy again,0,1,Happy,Love
second time buying this everything is okay,0,0,Happy,Happy
product is authentic haier has given me free installation,0,0,Happy,Happy
amazing quality worth the wait to come from china wife loved it,0,1,Happy,Love
suspender ta onek valo but bow tie ta valo chelo na,0,2,Happy,Sadness
authentic product super charge supported,0,1,Happy,Love
good products but size ekto short,0,0,Happy,Happy
same as shown in picture,0,0,Happy,Happy
i ordered packets and i received them greatlyquality is fantastic very happy with the packaging boxes and cards the size was a little bit small and cards less in some boxes but its ok i would prefer the cost a little bit less like tk less delivery time is quick too one of the best pokemon cards i appreciate overall everything try to manage a bigger size of them and sunmoon especially,0,0,Happy,Happy
it is good,0,0,Happy,Happy
product er quality onek valo same as picture seller er behaviour onek valo ami jokhon e patil nibo uner থক nibo tea pot ta nisi onek valo so recommend for anyone,0,0,Happy,Happy
not used yet,0,2,Happy,Sadness
my wife really like it the watch quality is marvelous,0,0,Happy,Happy
the quality was pretty good i was pretty skeptical about the quality of the chain but it works just fine the quality of the print was really amazing overall worth it,0,0,Happy,Happy
beautiful watches corresponds to the description and photo an interesting clasp it was packed well got without scratches and scratches,1,0,Love,Happy
areyy vai ami order korechi seat ar desen seat ar fit koratey giye obostha kharap hoiya geche but amniteyy thik chilo,4,0,Anger,Happy
সম জনস আরও কম পবন review valo dekha jinis niber na karon same jinis onno jaigai kom e paben r dekhen ager year r new year er products name quality alada agea valo jinis dilew ekhon uni baje quality ditase same price e,4,0,Anger,Happy
products onk valo paice view almost good sound quality also good delivery date er onk agey paicereally delivery phn peye ami surprise hoiye gache,1,0,Love,Happy
same day delivery product looks awesome and quality superv,0,1,Happy,Love
minute hand was broken returned it,4,2,Anger,Sadness
very good compare to price thanks daraz seller,1,1,Love,Love
i received the authentic product thanks to unilever and daraz,0,0,Happy,Happy
alhamdulillah finally i got the haier android hd smart led tv hkg im very happy to recovered this product bcz this product is genuine seller is also very good finally thanks to daraz giving me thai product within very sort time with cod with very low price thanks to all,0,0,Happy,Happy
ive owned the original product for year since the old ones right part got cut off i decided to buy the same product when comparing side by side this new one was much worse the quality is very bad the bass is too high and the sound depth is very shallow i can very much say with confidence that ive bought a counterfeit product,4,2,Anger,Sadness
alhamdulillah onek valo product chilo sobai nite paren trusted seller,0,0,Happy,Happy
its really good watch,1,1,Love,Love
good and quick service always recommended,0,0,Happy,Happy
ami ta order korchiam duity onk fast delivery paici r ei price er moddhe product taw onk valo work korce tnx daraz for fast delivery and fresh product,1,0,Love,Happy
price jodi hoto tahole picaboo te best deal hoto bole amar dharona,0,0,Happy,Happy
as expected very good quality delivery was also very fast thank you pickaboo,1,0,Love,Happy
love this product same design chilo r size o perfect paper gulo o valo i will must recommend if anyone wants to buy thanks seller for accurate product,0,0,Happy,Happy
good rin liquid free thanks seller,1,0,Love,Happy
thanks to pickaboo redx the product is delivered with utmost care packaging was excellent product is genuine and authentic awesome official smartwatch in this price range now its time to perform,0,0,Happy,Happy
satisfied with the product,1,1,Love,Love
what a packaging just owww product recommended,0,0,Happy,Happy
valo but fan er speed kom onek size er tulonay more expectations chilo,2,2,Sadness,Sadness
just loved it expectation theke o bhalo lagse amr kase atto cute jinish gula sathe maybe ta card free peyechi ami,1,0,Love,Happy
very tooooooooop beautiful and very full,1,1,Love,Love
the packet was broken totally distress,2,2,Sadness,Sadness
thank you,0,0,Happy,Happy
received few days ago bit slow though but no complain coz of price value for money running smoothly so far,0,0,Happy,Happy
its great everyone can buy,0,1,Happy,Love
product was authentic delevery was super fast got it under daysthanks labu flutes and daraz,1,0,Love,Happy
product ta vlo porce thank u for this good product,1,1,Love,Love
packaging was in a bad condition it could be damaged however i received in a good condition i recommend the seller to improve the packaging quality after all product is quite good,2,0,Sadness,Happy
same as picture,1,1,Love,Love
one of the best controllers in this price range no need of any software just plug and play vibration kaj koreit has came with features more than my expectation a must buy for them who want a decent controller in less price,1,1,Love,Love
good points and for motorcycle and for work,0,0,Happy,Happy
its flamingo but not matching with pictures,2,2,Sadness,Sadness
product thik thak chilo,0,0,Happy,Happy
product is goodbut there is no free maskthats why four stars,0,0,Happy,Happy
thanks,1,0,Love,Happy
pretty cool,0,0,Happy,Happy
good products thank you for gifts,0,0,Happy,Happy
very nice product thank you seller,1,1,Love,Love
good product with long validity,0,0,Happy,Happy
this is so cute i am satisfie,1,1,Love,Love
very stong build and quality is so good everything is perfectrecomended,0,0,Happy,Happy
in time delivery original product,0,0,Happy,Happy
